14.03.2016 11:07:27.937	10	19
14.03.2016 11:09:08.015	7	17
14.03.2016 11:11:48.156	10	19
14.03.2016 11:12:08.171	8	17
14.03.2016 11:16:58.406	10	17
14.03.2016 11:17:48.437	7	19
14.03.2016 11:18:08.453	7	17
14.03.2016 11:18:48.484	9	18
14.03.2016 11:19:08.515	8	20
14.03.2016 11:19:38.531	8	17
14.03.2016 11:20:38.578	11	18
14.03.2016 11:21:38.625	8	17
14.03.2016 11:32:49.171	9	19
14.03.2016 11:33:29.203	8	17
14.03.2016 11:33:49.218	11	16
14.03.2016 11:34:39.265	9	18
14.03.2016 11:37:09.390	7	17
14.03.2016 11:42:19.640	10	17
14.03.2016 11:43:19.687	7	19
14.03.2016 11:46:39.859	9	16
14.03.2016 11:47:29.890	11	17
14.03.2016 11:48:09.921	10	19
14.03.2016 11:48:39.953	8	17
14.03.2016 11:59:50.500	6	19
14.03.2016 12:00:20.515	7	17
14.03.2016 12:00:50.546	10	16
14.03.2016 12:01:20.578	10	18
14.03.2016 12:03:00.656	7	17
14.03.2016 12:09:40.984	10	17
14.03.2016 12:10:01.000	8	18
14.03.2016 12:13:01.140	10	18
14.03.2016 12:13:21.156	8	20
14.03.2016 12:13:41.171	9	18
14.03.2016 12:14:21.203	11	16
14.03.2016 12:15:01.234	10	18
14.03.2016 12:16:31.312	7	17
14.03.2016 12:20:11.484	10	16
14.03.2016 12:20:41.515	8	17
14.03.2016 12:24:21.703	10	17
14.03.2016 12:26:11.781	8	19
14.03.2016 12:26:51.812	8	16
14.03.2016 12:28:21.890	8	19
14.03.2016 12:28:51.921	7	17
14.03.2016 12:30:32.000	8	19
14.03.2016 12:32:52.109	8	17
14.03.2016 12:39:52.453	8	20
14.03.2016 12:40:22.468	7	17
14.03.2016 12:41:52.546	8	19
14.03.2016 12:45:12.718	7	16
14.03.2016 12:45:52.750	8	19
14.03.2016 12:47:52.843	7	16
14.03.2016 12:48:22.859	10	17
14.03.2016 12:48:42.890	7	17
14.03.2016 12:53:33.125	10	19
14.03.2016 12:54:13.156	8	16
14.03.2016 12:54:53.187	10	16
14.03.2016 12:55:33.218	8	19
14.03.2016 13:00:13.437	8	16
14.03.2016 13:01:53.531	7	18
14.03.2016 13:03:03.578	9	17
14.03.2016 13:06:03.734	7	17
14.03.2016 13:06:43.765	8	19
14.03.2016 13:07:23.796	8	17
14.03.2016 13:08:13.828	10	17
14.03.2016 13:08:53.859	10	19
14.03.2016 13:09:33.906	8	17
14.03.2016 13:20:54.453	8	20
14.03.2016 13:21:24.484	8	17
14.03.2016 13:34:15.109	7	20
14.03.2016 13:34:35.125	6	17
14.03.2016 13:35:05.140	10	16
14.03.2016 13:35:45.187	10	19
14.03.2016 13:38:05.296	8	17
14.03.2016 13:44:55.625	10	18
